id,unitPrice,totalPrice,houseSize,dealHouseTxt,elevator,decorate,window,floorHight,lat,lng,room,area,hall
2305,45454,150,33,3000,1,1,1,2,39.88238,116.353112,1,2,0
2306,80645,500,62,3000,1,1,2,2,39.966298,116.380668,2,2,1
2307,84507,600,71,3000,0,0,2,3,39.930176,116.382376,3,2,1
2308,63333,285,45,3000,0,0,2,3,39.888218,116.386366,1,2,1
2309,66666,460,69,277,0,0,2,1,39.93751,116.360311,2,2,1
2311,126732,1280,101,3000,1,1,2,4,39.916194,116.376183,2,2,1
2312,33333,280,84,90,1,1,1,2,39.895001,116.343118,1,2,1
2313,44210,420,95,857,1,1,2,2,39.891553,116.334954,2,2,2
2314,72321,405,56,811,0,1,2,2,39.977249,116.392314,3,2,0
2316,64305,463,72,3000,1,0,1,1,39.899996,116.384109,2,2,1
2317,60559,1950,322,3000,1,1,2,3,39.8834,116.395527,4,2,2
2318,79104,530,67,1127,0,1,2,2,39.96294,116.383607,2,2,1
2319,42574,430,101,3000,1,0,2,2,39.893329,116.372285,3,2,1
2320,72839,590,81,3000,0,0,2,2,39.977908,116.397166,3,2,1
2321,61538,400,65,823,1,0,1,3,39.93512,116.35051,2,2,1
2322,36507,230,63,1141,0,0,1,4,39.888477,116.329593,2,2,1
2325,95588,650,68,3000,0,1,2,2,39.920024,116.374238,3,2,1
2326,71000,426,60,706,0,1,2,1,39.977908,116.397166,2,2,1
2327,59659,525,88,479,0,0,2,4,39.91558,116.350568,3,2,1
2328,80000,640,80,479,1,1,2,1,39.89028,116.382835,1,2,1
2329,40909,360,88,3000,1,1,2,3,39.883034,116.335,2,2,1
2330,79113,625,79,603,0,1,2,1,39.913246,116.388138,3,2,1
2331,78906,505,64,3000,1,0,2,1,39.945578,116.36521,2,2,1
2332,74468,350,47,3000,0,0,1,1,39.942647,116.3561,2,2,1
2334,73770,900,122,3000,1,1,2,2,39.893766,116.378612,2,2,2
2335,50000,345,69,3000,1,1,1,1,39.898588,116.335216,2,2,2
2336,40963,340,83,1034,1,0,1,4,39.823492,116.594415,2,0,1
2337,49729,368,74,3000,1,1,2,3,39.88926,116.338241,2,2,1
2338,58333,455,78,479,0,0,2,4,39.940389,116.353867,2,2,1
2339,64583,310,48,3000,1,0,1,2,39.932157,116.357589,2,2,1
2340,65934,600,91,3000,0,1,2,1,39.929106,116.359635,3,2,1
2341,72656,465,64,3000,1,0,2,1,39.89028,116.382835,1,2,1
2342,65333,490,75,971,1,1,2,3,39.888084,116.389938,2,2,1
2343,77777,280,36,691,1,0,2,2,39.973589,116.393872,1,2,1
2344,46153,240,52,3000,1,1,1,4,39.887423,116.378877,1,2,1
2345,48717,190,39,886,1,1,1,2,39.891842,116.344863,1,2,0
2346,77000,385,50,524,0,0,2,2,39.960457,116.401238,1,1,1
2347,46875,225,48,3000,0,1,1,2,39.88703,116.359504,1,2,1
2348,34375,330,96,917,1,1,2,1,39.895001,116.343118,2,2,1
2349,56250,450,80,3000,0,1,2,1,39.897834,116.351244,2,2,1
2350,67592,365,54,3000,0,0,2,1,39.944468,116.372425,1,2,1
2352,60465,260,43,636,0,1,1,2,39.943793,116.356846,1,2,1
2353,47391,218,46,912,1,1,1,2,39.889742,116.336855,1,2,0
2356,47572,490,103,3000,1,0,1,2,39.898733,116.347977,2,2,1
2357,59541,780,131,3000,1,0,2,1,39.898588,116.335216,3,2,2
2358,71093,455,64,477,0,0,2,3,39.940021,116.364606,2,2,1
2359,100000,370,37,3000,0,1,1,2,39.96294,116.383607,1,2,1
2360,73207,388,53,3000,1,0,1,3,39.977249,116.392314,1,2,1
2361,46197,328,71,3000,0,1,1,3,39.888715,116.353457,3,2,1
2362,46785,262,56,3000,1,1,1,3,39.882975,116.367015,1,2,1
2363,42465,310,73,3000,1,0,2,2,39.893329,116.372285,2,2,1
2367,71153,370,52,797,1,0,1,1,39.977249,116.392314,1,2,1
2368,57526,535,93,3000,1,1,2,3,39.901462,116.338355,2,2,2
2369,86585,355,41,3000,1,1,1,3,39.907787,116.356001,1,2,1
2370,80000,760,95,3000,1,1,2,3,39.89028,116.382835,2,2,1
2371,66417,890,134,420,1,0,1,1,39.910122,116.381955,3,2,1
2372,37837,420,111,3000,1,0,1,2,39.889788,116.33412,2,2,1
2373,57264,670,117,3000,1,1,3,3,39.889629,116.368125,3,2,1
2374,80952,340,42,3000,1,1,1,1,39.903859,116.38699,1,2,0
2376,67741,420,62,3000,1,1,1,2,39.946619,116.374953,2,2,1
2377,75257,730,97,3000,1,0,2,2,39.89028,116.382835,2,2,2
2378,64035,365,57,3000,0,0,2,1,39.932529,116.355806,2,2,1
2379,53225,330,62,3000,1,0,1,2,39.938128,116.360076,2,2,1
2380,65217,600,92,3000,1,1,2,2,39.899652,116.340075,2,2,1
2382,63513,470,74,3000,1,0,1,3,39.972744,116.384184,2,2,1
2383,68421,520,76,274,1,0,2,2,39.938769,116.354869,1,2,2
2384,60377,640,106,3000,0,1,2,1,39.931509,116.34766,3,2,1
2385,90769,590,65,590,1,1,1,2,39.90845,116.368214,1,2,1
2386,61224,300,49,805,0,0,2,3,39.905193,116.360827,2,2,0
2388,89230,580,65,3000,1,0,1,4,39.912358,116.345467,2,2,1
2389,101010,1000,99,839,1,0,3,3,39.909867,116.376901,3,2,1
2390,48750,429,88,3000,1,1,2,1,39.88238,116.353112,2,2,1
2391,55263,315,57,3000,0,1,2,4,39.942369,116.352611,3,2,1
2392,87719,500,57,3000,0,1,2,1,39.960648,116.39526,2,2,1
2395,72444,326,45,3000,1,1,1,2,39.966298,116.380668,1,2,1
2396,77835,755,97,725,1,1,2,1,39.897914,116.384656,2,2,1
2397,54716,290,53,3000,0,0,2,2,39.876181,116.367547,2,2,1
2399,70652,325,46,131,0,1,1,1,39.915357,116.384765,1,2,1
2400,45185,610,135,3000,1,1,2,1,39.898733,116.347977,3,2,1
2401,60000,420,70,123,1,1,2,3,39.93512,116.35051,2,2,1
2402,68048,558,82,427,1,1,1,2,39.954216,116.397012,1,2,1
2403,100000,780,78,840,1,0,2,1,39.909867,116.376901,3,2,1
2404,58333,245,42,3000,1,1,2,1,39.943544,116.362432,1,2,1
2405,45505,405,89,3000,1,1,2,1,39.898588,116.335216,2,2,1
2407,70754,750,106,3000,1,0,2,3,39.91558,116.350568,3,2,1
2408,46666,238,51,3000,0,0,1,1,39.891842,116.344863,1,2,1
2409,40476,170,42,3000,1,0,1,2,39.882043,116.336508,1,2,0
2410,43478,200,46,90,1,1,1,3,39.895001,116.343118,1,2,0
2412,90540,335,37,758,0,1,1,1,39.977249,116.392314,1,2,1
2413,45789,435,95,857,1,1,2,2,39.891553,116.334954,2,2,1
2415,49115,555,113,3000,1,1,1,2,39.898733,116.347977,2,2,2
2417,47761,320,67,1082,0,0,2,3,39.887291,116.344473,3,2,1
2418,64130,590,92,684,1,1,2,2,39.899652,116.340075,2,2,1
2419,40808,555,136,3000,1,1,2,2,39.882296,116.346074,3,2,2
2420,50000,195,39,3000,1,1,2,1,39.888715,116.353457,1,2,1
2421,48867,259,53,1094,0,1,2,2,39.890263,116.371824,1,2,1
2422,42162,156,37,3000,1,0,1,1,39.88238,116.353112,1,2,0
2423,48611,350,72,3000,1,1,3,3,39.882043,116.336508,2,2,1
2425,46938,690,147,3000,1,0,2,3,39.877576,116.373803,3,2,1
2426,89403,1350,151,289,1,1,2,2,39.891849,116.382838,3,2,2
2428,44117,300,68,3000,1,1,1,1,39.889788,116.33412,1,2,1
2429,61702,290,47,735,0,1,2,2,39.882487,116.375533,1,2,1
2430,44736,255,57,667,0,0,2,3,39.896471,116.348934,2,2,1
2431,70408,690,98,3000,1,0,2,1,39.89028,116.382835,2,2,2
2432,53617,252,47,3000,0,0,1,3,39.9446,116.369975,1,2,0
2433,48245,275,57,3000,0,1,2,3,39.895178,116.380622,2,2,1
2434,35471,188,53,3000,1,0,1,2,39.889788,116.33412,1,2,0
2435,71052,270,38,3000,1,0,1,3,39.920224,116.352535,1,2,1
2437,61333,276,45,564,1,1,1,3,39.942369,116.352611,1,2,0
2438,76271,450,59,3000,0,0,2,2,39.973934,116.382075,2,2,1
2439,55263,315,57,811,0,1,1,2,39.898042,116.372763,2,2,1
2440,55555,550,99,1180,1,1,2,2,39.886393,116.332086,2,2,2
2441,63076,410,65,3000,0,0,2,2,39.90654,116.350218,3,2,1
2442,95384,620,65,590,1,1,1,3,39.90845,116.368214,1,2,1
2443,45522,610,134,3000,1,0,1,3,39.967542,116.388961,3,2,2
2444,76219,2500,328,3000,1,1,3,2,39.935541,116.36532,4,2,2
2446,58870,365,62,794,0,1,3,4,39.979222,115.955171,3,0,1
2447,44736,340,76,3000,1,0,2,3,39.892624,116.368212,2,2,1
2448,38444,173,45,583,0,0,2,2,39.890604,116.330503,1,2,1
2449,69696,230,33,3000,1,0,1,2,39.933024,116.348624,1,2,1
2450,75342,550,73,3000,1,1,1,2,39.89028,116.382835,1,2,1
2451,57291,275,48,3000,1,1,2,1,39.943544,116.362432,1,2,1
2452,36065,220,61,3000,0,0,2,3,39.882321,116.355395,2,2,1
2453,54385,310,57,3000,0,1,2,1,39.93512,116.35051,2,2,1
2455,61111,275,45,1006,0,1,2,3,39.888218,116.386366,1,2,1
2456,73863,650,88,935,1,1,1,1,39.926979,116.372395,1,2,2
2458,51442,535,104,3000,1,1,2,1,39.901462,116.338355,2,2,2
2459,71428,350,49,506,0,0,2,2,39.972506,116.394213,2,2,1
2462,41666,200,48,3000,1,1,1,1,39.895001,116.343118,1,2,1
2465,71875,460,64,3000,0,1,2,1,39.908343,116.389006,2,2,1
2467,51515,510,99,1028,0,0,3,3,39.880934,116.372244,3,2,2
2468,70103,680,97,3000,1,1,2,3,39.89028,116.382835,2,2,1
2469,72033,425,59,941,1,0,2,1,39.977249,116.392314,2,2,1
2470,53676,365,68,341,1,0,1,3,39.943544,116.362432,2,2,1
2471,71794,280,39,874,1,0,1,1,39.9239,116.341257,1,4,1
2472,37906,163,43,3000,0,0,1,3,39.884861,116.341638,1,2,1
2474,63571,445,70,3000,1,0,1,1,39.912358,116.345467,2,2,1
2476,36363,360,99,3000,1,1,3,3,39.88183,116.328345,2,2,1
2477,42968,275,64,3000,1,0,2,1,39.884861,116.341638,2,2,1
2478,58035,325,56,3000,0,0,2,2,39.9446,116.369975,2,2,1
2479,64406,380,59,636,1,1,2,1,39.914003,116.352308,2,2,1
2480,63953,275,43,701,0,0,1,2,39.882487,116.375533,1,2,1
2481,83962,445,53,432,0,1,2,1,39.937386,116.380605,2,2,1
2483,52000,260,50,796,0,1,2,1,39.890388,116.346271,1,2,1
2485,39473,225,57,161,1,1,1,1,39.894951,116.335476,2,2,0
2486,39523,249,63,3000,1,1,2,3,39.883407,116.360482,2,2,1
2488,61509,326,53,896,1,1,2,3,39.905193,116.360827,2,2,1
2489,57600,288,50,3000,0,1,1,2,39.952225,116.377295,1,2,1
2490,71428,450,63,3000,0,1,2,2,39.972744,116.384184,2,2,1
2491,50704,360,71,436,1,1,1,2,39.898588,116.335216,1,2,1
2493,38541,185,48,90,1,1,1,2,39.895001,116.343118,1,2,1
2495,74285,364,49,3000,0,1,1,4,39.90654,116.350218,2,2,0
2496,72631,690,95,3000,1,1,2,2,39.89028,116.382835,2,2,2
2497,96511,415,43,908,1,0,2,3,39.916462,116.37247,1,2,1
2499,63013,460,73,372,1,1,2,3,39.940739,116.358534,2,2,1
2501,40769,371,91,190,0,1,2,2,39.894504,116.3343,2,2,2
2502,20588,70,34,1024,1,1,1,3,39.888159,116.335711,1,2,0
2505,59649,340,57,501,0,0,2,2,39.948794,116.371278,2,2,1
2506,43859,250,57,3000,0,0,2,2,39.891364,116.34047,2,2,1
2508,43055,155,36,1197,0,0,1,2,39.901865,116.354904,1,2,1
2510,64556,510,79,3000,1,1,2,1,39.96294,116.383607,3,2,1
2512,83898,495,59,3000,1,1,1,1,39.905519,116.369682,2,2,1
2513,80392,410,51,1072,0,1,2,2,39.922763,116.346661,2,2,1
2514,54838,510,93,3000,1,1,2,1,39.899652,116.340075,2,2,1
2515,52884,275,52,357,1,0,2,3,39.9065,116.402572,2,2,1
2516,54838,510,93,714,1,1,2,3,39.891842,116.344863,3,2,2
2517,62000,248,40,428,1,1,1,1,39.938128,116.360076,1,2,1
2519,57317,235,41,3000,1,1,2,2,39.938128,116.360076,1,2,1
2520,75000,285,38,3000,1,1,1,3,39.967856,116.38978,1,2,0
2521,42241,245,58,3000,0,1,2,4,39.891364,116.34047,2,2,1
2522,62264,330,53,660,1,1,2,2,39.93158,116.492369,1,3,1
2523,89607,457,51,938,1,1,1,2,40.05606,116.433426,2,3,1
2524,70068,1030,147,780,1,1,2,2,39.901518,116.471857,3,3,2
2525,65079,410,63,738,1,0,2,1,39.978524,116.411346,2,3,1
2526,80232,345,43,1130,1,1,2,3,39.8936,116.483705,1,3,0
2527,94339,500,53,1130,0,0,2,1,39.99263,116.442836,2,3,1
2528,57540,351,61,1096,1,1,1,3,39.921262,116.612353,1,3,1
2529,74299,795,107,871,1,1,2,1,40.036725,116.418076,2,3,1
2530,54929,390,71,3000,1,0,2,2,39.971244,116.509425,2,3,1
2531,54098,330,61,3000,1,1,1,1,39.921262,116.612353,1,3,1
2532,59195,515,87,3000,1,0,2,1,39.907009,116.60149,2,3,1
2533,46710,355,76,3000,1,0,2,1,39.875459,116.458035,2,3,1
2534,66037,350,53,323,0,0,2,2,39.978836,116.493532,2,3,1
2535,78125,375,48,1141,0,0,2,4,40.003137,116.410747,1,3,1
2536,71134,690,97,501,1,1,2,1,40.0047,116.482524,3,3,1
2538,56024,465,83,749,0,0,2,3,39.879968,116.480707,3,3,1
2539,66037,700,106,876,1,0,2,3,40.009689,116.479691,3,3,1
2540,54629,295,54,722,1,1,2,1,39.91834,116.557036,1,3,1
2541,53521,380,71,3000,1,1,1,2,40.049872,116.431416,1,3,1
2542,69724,760,109,829,1,1,2,3,40.004387,116.463106,2,3,1
2543,77717,715,92,3000,1,1,1,2,39.943229,116.456039,1,3,1
2544,64000,320,50,408,1,0,1,4,39.888029,116.470973,1,3,1
2545,56551,328,58,3000,0,1,2,1,39.908847,116.564594,1,3,1
2546,65593,387,59,479,1,0,1,3,39.925146,116.509094,1,3,1
2547,78571,660,84,3000,1,1,1,1,40.056516,116.430313,2,3,1
2548,51290,318,62,3000,1,1,2,1,39.921262,116.612353,1,3,1
2549,48192,400,83,1132,0,1,2,1,39.919529,116.593042,2,3,2
2550,60176,680,113,625,1,1,2,2,39.92482,116.523941,2,3,1
2551,79411,540,68,439,1,0,2,1,39.992201,116.425453,2,3,1
2552,79710,550,69,3000,1,1,2,4,40.000133,116.416205,2,3,2
2553,92307,480,52,938,1,1,1,3,40.05606,116.433426,2,3,1
2554,56966,507,89,3000,1,1,2,1,39.921262,116.612353,2,3,1
2555,75257,730,97,864,1,1,2,1,39.976966,116.447286,2,3,1
2556,53207,282,53,1129,0,1,2,4,39.925519,116.563908,1,3,1
2557,74166,445,60,439,1,1,2,1,39.967137,116.493274,1,3,0
2558,120535,1350,112,825,1,1,1,2,39.901456,116.459651,2,3,1
2559,68085,320,47,3000,1,1,2,1,39.969894,116.413181,1,3,1
2560,93478,860,92,493,1,1,3,3,39.973856,116.439799,2,3,2
2561,53432,358,67,382,0,0,2,1,39.91834,116.557036,2,3,1
2562,48437,310,64,3000,1,0,1,3,39.920117,116.590024,1,3,0
2563,75555,340,45,791,1,0,1,1,39.8936,116.483705,1,3,0
2564,71428,300,42,1148,1,1,2,3,39.920419,116.479644,1,3,1
2565,60000,360,60,720,1,1,1,3,39.918092,116.586327,1,3,1
2566,71739,330,46,674,0,1,1,1,40.006324,116.38454,2,3,1
2567,57812,370,64,1179,1,1,2,1,39.921262,116.612353,1,3,2
2568,68809,578,84,3000,1,1,1,1,40.042181,116.434274,2,3,1
2569,79577,1130,142,717,1,0,2,3,40.05606,116.433426,3,3,2
2571,56756,420,74,3000,1,0,2,1,39.965654,116.564253,2,3,1
2572,80952,340,42,3000,0,1,1,2,39.990713,116.47697,1,3,1
2573,71929,410,57,3000,0,1,2,2,39.954015,116.462033,3,3,1
2574,65909,1450,220,3000,1,1,2,2,39.961768,116.502122,4,3,2
2575,60303,597,99,762,1,1,1,3,39.882916,116.471591,2,3,1
2576,84677,525,62,240,1,1,2,3,39.937091,116.46731,2,3,1
2577,73469,360,49,741,1,0,2,2,39.926617,116.477556,1,3,1
2578,49418,425,86,911,1,1,2,1,39.925379,116.596352,2,3,1
2579,52794,359,68,3000,1,1,2,2,39.921262,116.612353,1,3,2
2580,70263,267,38,818,1,1,1,1,39.869718,116.46269,1,3,1
2581,65306,640,98,516,1,1,1,1,39.925146,116.509094,2,3,1
2582,61419,995,162,1062,1,0,2,3,39.936988,116.601124,4,3,2
2583,80666,363,45,972,1,1,1,1,40.013215,116.37911,1,3,0
2584,77027,285,37,645,0,1,1,1,39.928937,116.47372,1,3,1
2585,58974,690,117,929,1,1,2,1,39.99999,116.43647,3,3,1
2586,85714,600,70,945,1,1,2,2,39.980386,116.393453,2,3,1
2587,135294,1150,85,813,1,1,1,3,39.987634,116.448559,2,3,1
2588,65853,270,41,893,0,0,1,3,39.936287,116.509525,1,3,1
2589,77142,378,49,357,1,0,1,1,39.97402,116.404897,2,3,1
2590,47222,255,54,633,1,0,1,2,39.932488,116.624408,2,3,1
2591,47580,295,62,1005,0,0,2,1,39.923956,116.505509,2,3,1
2592,48196,294,61,3000,1,1,1,3,39.905552,116.613134,1,3,1
2593,62500,425,68,3000,1,1,1,2,40.045572,116.430531,1,3,1
2594,43888,395,90,866,1,0,2,3,39.921137,116.604296,2,3,1
2595,61666,370,60,431,0,0,2,2,39.888029,116.470973,2,3,1
2596,50350,287,57,3000,1,1,2,1,39.965654,116.564253,1,3,1
2597,70175,400,57,1057,0,1,2,4,39.992499,116.433858,2,3,1
2598,64761,408,63,1130,1,0,1,2,39.936548,116.512863,1,3,1
2599,91666,330,36,910,0,0,1,1,40.006324,116.38454,1,3,1
2600,75000,510,68,1173,1,1,1,2,39.969444,116.410886,2,3,1
2601,49122,280,57,3000,0,0,1,2,39.89346,116.52939,1,3,1
2602,66101,390,59,665,1,1,2,2,40.010832,116.407462,1,3,1
2603,63855,530,83,658,1,0,2,3,40.006324,116.38454,2,3,1
2604,66034,383,58,985,0,0,1,3,40.009402,116.483248,1,3,1
2605,69852,475,68,1033,1,1,2,2,39.905575,116.48721,2,3,1
2607,60227,530,88,436,0,1,2,3,39.880793,116.504456,2,3,1
2608,60227,530,88,3000,1,0,2,3,39.922717,116.518126,2,3,1
2609,67222,363,54,794,1,1,1,2,40.05606,116.433426,1,3,1
2610,56862,290,51,541,1,0,2,1,39.917586,116.554694,1,3,1
2611,73809,465,63,347,1,0,1,2,39.990768,116.443065,2,3,1
2612,59615,310,52,1017,0,1,2,1,39.93158,116.492369,2,3,1
2613,79069,680,86,438,1,0,2,2,40.006419,116.409658,2,3,1
2614,54444,392,72,690,1,0,2,2,39.9295,116.595238,2,3,1
2615,91333,685,75,406,1,1,1,3,39.981061,116.416305,1,3,1
2616,90740,490,54,728,1,1,1,3,40.018984,116.467215,1,3,1
2617,102647,698,68,213,1,1,2,3,39.901056,116.465877,1,3,1
2618,66406,425,64,709,0,1,2,3,39.931269,116.479743,2,3,1
2619,53932,480,89,3000,0,0,2,1,39.866525,116.481703,2,3,1
2620,84459,1250,148,3000,1,1,2,2,40.060924,116.444925,3,3,1
2621,95977,835,87,697,1,1,2,1,39.901056,116.465877,2,3,1
2622,67142,658,98,384,1,1,2,1,39.893019,116.471814,2,3,2
2623,119402,1600,134,710,1,1,2,1,40.004484,116.498807,3,3,1
2624,74777,673,90,655,1,1,2,3,39.988035,116.421633,3,3,1
2625,78571,385,49,3000,1,0,1,1,40.000133,116.416205,1,3,2
2626,64186,276,43,659,0,1,1,3,39.9301,116.492056,1,3,1
2627,80521,926,115,3000,1,1,2,2,39.965028,116.506601,2,3,2
2628,83908,730,87,720,1,1,1,3,40.005785,116.432814,1,3,2
2630,83108,615,74,945,1,1,1,2,39.978524,116.411346,2,3,1
2631,58055,418,72,872,1,0,2,3,39.875331,116.481357,2,3,1
2632,54226,526,97,974,1,0,1,3,39.862827,116.513206,2,3,1
2633,50806,315,62,3000,0,0,2,2,39.87287,116.518087,2,3,1
2634,61818,340,55,973,0,0,2,3,39.972044,116.452553,2,3,1
2635,61754,352,57,733,0,0,2,3,39.971652,116.458571,2,3,1
2636,69375,666,96,895,1,0,3,2,39.93811,116.47833,3,3,1
2637,52873,460,87,1139,0,1,2,2,39.875331,116.481357,3,3,1
2638,55135,408,74,911,1,1,1,3,39.925379,116.596352,2,3,1
2639,81250,780,96,717,1,1,2,2,40.05606,116.433426,2,3,2
2640,64492,445,69,1145,1,1,1,2,39.937238,116.513149,1,3,1
2641,42857,210,49,721,1,1,2,2,39.932488,116.624408,2,3,1
2642,79090,435,55,682,0,1,2,2,39.926617,116.477556,3,3,0
2643,79069,340,43,1014,0,1,1,1,39.925243,116.445167,1,3,1
2644,70680,1350,191,476,1,1,2,1,39.96729,116.459213,3,3,1
2645,40000,200,50,577,0,1,2,3,39.995254,116.483092,1,3,0
2646,131355,1550,118,333,1,1,2,3,39.976307,116.454138,3,3,2
2647,60421,574,95,562,1,0,2,2,39.896139,116.471417,2,3,1
2648,37142,260,70,3000,1,1,1,3,39.994248,116.438305,1,3,0
2649,75438,430,57,1064,1,0,1,2,39.952416,116.456976,2,3,1
2650,81058,689,85,3000,1,0,2,2,39.985571,116.51216,2,3,1
2651,75757,500,66,644,1,0,2,1,39.994617,116.473894,1,3,1
2652,47142,330,70,975,1,0,2,2,39.875459,116.458035,2,3,1
2653,59782,275,46,3000,0,1,1,3,39.888247,116.488017,1,3,1
2654,76000,570,75,3000,0,0,2,2,39.990713,116.47697,3,3,1
2655,56470,480,85,1027,1,1,2,3,40.041046,116.430685,2,3,2
2656,78676,535,68,3000,1,0,1,2,39.948808,116.518592,1,3,1
2657,58510,550,94,999,1,0,1,2,39.933842,116.503093,2,3,1
2658,76785,430,56,249,1,1,1,4,39.931578,116.48379,1,3,1
2659,88461,460,52,1029,1,1,1,2,40.05606,116.433426,1,3,1
2660,51401,550,107,3000,0,0,2,1,39.922128,116.589345,3,3,1
2661,51639,630,122,3000,1,1,2,2,39.853117,116.56889,3,3,2
2662,55384,360,65,482,1,0,2,3,39.928022,116.512533,2,3,1
2663,54477,365,67,514,1,1,2,2,39.93234,116.601422,1,3,1
2664,49259,266,54,3000,0,0,1,3,39.866525,116.481703,1,3,1
2665,54098,330,61,247,1,1,1,3,40.050165,116.421946,1,3,0
2666,77500,310,40,687,1,1,2,2,40.006796,116.380274,1,3,0
2667,57946,649,112,1048,1,1,1,3,39.923435,116.512416,2,3,2
2668,42452,450,106,3000,0,1,2,1,39.910826,116.594741,2,3,1
2669,57894,330,57,3000,0,0,2,2,39.924657,116.51439,2,3,1
2670,29600,148,50,66,1,0,1,2,39.932488,116.624408,1,3,0
2671,71954,626,87,3000,1,1,2,1,40.05606,116.433426,2,3,1
2672,71830,510,71,3000,0,1,3,3,39.99263,116.442836,1,3,1
2673,58823,500,85,1126,1,1,2,3,40.041046,116.430685,2,3,2
2674,53278,650,122,3000,1,0,2,1,40.045572,116.430531,3,3,2
2675,87500,665,76,3000,0,0,1,2,40.052313,116.446312,2,3,1
2676,46938,460,98,1009,1,1,2,2,39.862827,116.513206,2,3,1
2677,42307,165,39,583,1,0,2,2,39.934116,116.621492,1,3,1
2678,59565,274,46,1041,0,0,1,1,39.888247,116.488017,1,3,1
2679,57462,385,67,3000,1,0,1,2,39.926692,116.599901,2,3,1
2680,74545,410,55,805,1,1,1,3,39.905166,116.493361,1,3,1
2681,35643,360,101,3000,0,1,2,2,39.88081,116.586087,2,3,2
2682,72463,1000,138,987,1,0,3,3,39.926897,116.448331,2,3,1
2683,76315,435,57,724,1,1,1,3,40.007396,116.427479,1,3,1
2684,61216,453,74,480,0,1,2,3,39.882916,116.471591,2,3,1
2685,48936,460,94,756,1,1,2,2,39.875459,116.458035,3,3,1
2686,71354,685,96,358,1,1,2,1,40.0047,116.482524,3,3,1
2687,74444,670,90,3000,1,1,2,2,40.042181,116.434274,3,3,2
2688,47692,310,65,440,1,1,2,1,39.971868,116.498253,1,3,0
2689,59890,545,91,1074,1,1,2,1,39.902777,116.511679,2,3,1
2690,57142,560,98,714,1,1,3,2,40.052886,116.425413,2,3,1
2691,75116,323,43,3000,0,1,1,3,39.961128,116.452634,1,3,1
2692,75000,645,86,3000,1,1,2,2,40.042181,116.434274,2,3,1
2693,83333,525,63,1049,0,1,2,2,39.91906,116.498899,1,3,1
2694,42500,170,40,583,1,0,2,3,39.934116,116.621492,1,3,1
2695,61290,380,62,216,1,1,2,2,39.879461,116.471077,2,3,1
2696,78571,330,42,288,1,0,1,1,39.983835,116.438925,1,3,0
2697,49270,1350,274,1023,1,1,2,2,40.00335,116.486738,1,3,1
2698,60303,398,66,157,1,1,2,1,39.899683,116.470941,2,3,1
2699,65000,260,40,3000,1,1,1,2,40.036411,116.445913,1,3,0
2700,109638,910,83,3000,1,1,2,2,39.997669,116.439267,2,3,1
2701,42241,245,58,3000,0,0,2,4,39.894986,116.611462,2,3,1
2702,53676,365,68,3000,1,1,2,1,39.921262,116.612353,1,3,1
2703,60000,450,75,1165,1,0,2,3,39.992629,116.468591,2,3,1
2704,62676,890,142,718,1,1,2,1,39.915865,116.512809,3,3,1
2705,68181,525,77,161,0,1,2,3,39.98753,116.426888,2,3,2
2706,41454,228,55,339,1,1,1,1,39.932488,116.624408,2,3,1
2707,64736,369,57,477,0,1,2,4,39.977348,116.421566,2,3,1
2708,81052,308,38,939,1,1,1,2,39.921543,116.441656,1,1,1
2709,44166,265,60,530,1,0,1,2,39.934116,116.621492,2,3,1
2710,79666,478,60,3000,1,1,1,1,40.060924,116.444925,1,3,1
2711,70862,411,58,254,1,1,2,2,39.938533,116.471216,2,3,1
2712,71578,680,95,3000,1,1,1,3,39.99263,116.442836,2,3,1
2713,69285,970,140,363,1,0,2,3,39.9322,116.609654,3,3,1
2714,73793,428,58,3000,0,1,1,1,39.979193,116.512598,1,3,1
2715,82127,386,47,975,1,1,1,3,39.8936,116.483705,1,3,0
2716,70588,480,68,856,0,1,2,2,39.932026,116.476133,2,3,1
2717,131016,2450,187,3000,1,1,2,2,39.9456,116.50304,3,3,2
2719,63513,470,74,1172,1,1,1,2,39.915009,116.510283,2,3,1
2720,71875,460,64,788,0,1,2,3,39.980759,116.422616,2,3,1
2721,57017,325,57,946,1,0,2,3,39.928453,116.595797,1,3,1
2722,60000,282,47,3000,1,1,1,2,39.853055,116.564442,1,3,1
2723,65517,380,58,3000,0,0,2,2,39.972567,116.412969,2,3,1
2724,57471,500,87,574,1,0,2,2,39.868721,116.509046,2,3,1
2725,113333,850,75,392,1,1,1,1,39.977041,116.450572,1,3,1
2726,79807,415,52,3000,0,1,1,1,39.962955,116.448245,1,3,1
2727,60156,770,128,887,1,1,2,2,39.927891,116.448334,2,3,1
2728,55000,440,80,3000,1,0,2,3,39.920115,116.491433,2,3,1
2729,45138,325,72,3000,1,0,2,1,39.875459,116.458035,2,3,1
2731,93771,1069,114,912,1,1,1,3,39.897629,116.484283,2,3,1
2732,57872,272,47,3000,1,1,1,1,39.853055,116.564442,1,3,0
2733,41549,295,71,3000,0,0,2,2,39.894202,116.613844,2,3,1
2734,94155,725,77,897,0,0,2,2,40.00769,116.435694,2,3,1
2735,62931,365,58,735,0,0,2,2,39.924421,116.483507,2,3,1
2736,94827,1100,116,720,1,0,2,1,39.904116,116.455822,2,3,1
2737,50000,215,43,3000,0,0,1,2,39.907246,116.578778,2,3,1
2738,122480,1580,129,3000,1,1,2,2,40.014214,116.386949,2,3,2
